filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
1GU2_A.pdb,18,2.8557,2.448,1.206,15,1909,1841,1464,1057
2ZP5_A.pdb,20,3.173,2.72,1.34,16,1850,1980,1513,1170
1GMX_A.pdb,14,2.2211,1.904,0.938,8,1619,1405,764,860
2TGI_A.pdb,27,4.28355,3.672,1.809,21,1748,2790,2111,1292
2W0G_A.pdb,18,2.8557,2.448,1.206,14,2176,1854,1408,1123
3E48_B.pdb,27,4.28355,3.672,1.809,21,4334,2750,2093,1916
1LU0_A.pdb,3,0.47595,0.408,0.201,3,437,244,244,221
2P3K_A.pdb,59,9.36035,8.024,3.953,33,2496,6811,3602,1934
1B11_A.pdb,32,5.0768,4.352,2.144,17,1821,3549,1749,1256
2O04_A.pdb,63,9.99495,8.568,4.221,53,5939,7078,5848,3611
1KQP_A.pdb,22,3.4903,2.992,1.474,20,5592,2924,2615,1912
3CJK_A.pdb,18,2.8557,2.448,1.206,12,1042,1965,1237,508
2V7X_A.pdb,88,13.9612,11.968,5.896,51,4375,10058,5345,3548
2P1H_A.pdb,11,1.74515,1.496,0.737,8,1502,1220,849,840
3GBA_A.pdb,44,6.9806,5.984,2.948,31,4100,4812,3268,2554
1J31_A.pdb,59,9.36035,8.024,3.953,37,4114,6616,4040,2749
1G8S_A.pdb,46,7.2979,6.256,3.082,28,3724,5092,2857,2240
2IS9_A.pdb,33,5.23545,4.488,2.211,26,3411,3336,2515,2035
3CDQ_A.pdb,35,5.55275,4.76,2.345,24,2600,3781,2465,1772
2V9V_A.pdb,24,3.8076,3.264,1.608,17,2867,3197,2160,1523
2ZP4_A.pdb,22,3.4903,2.992,1.474,18,1838,2192,1727,1195
1DMC_A.pdb,4,0.6346,0.544,0.268,4,579,433,433,281
2VKJ_A.pdb,16,2.5384,2.176,1.072,13,1735,1627,1270,1060
1GX6_A.pdb,90,14.2785,12.24,6.03,75,8062,9467,7712,4952
2VIA_A.pdb,81,12.85065,11.016,5.427,67,6195,8995,7232,4222
1EU3_A.pdb,52,8.2498,7.072,3.484,37,3385,5616,3864,2541
2V3Y_A.pdb,89,14.11985,12.104,5.963,59,6896,10091,6438,4500
1DJP_A.pdb,50,7.9325,6.8,3.35,42,4985,5370,4407,2964
2ZFZ_A.pdb,26,4.1249,3.536,1.742,22,1132,2774,2246,980
3NUL_A.pdb,41,6.50465,5.576,2.747,19,1978,4637,1921,1519
1BIO_A.pdb,76,12.0574,10.336,5.092,60,3397,8421,6428,2561
1GY2_A.pdb,42,6.6633,5.712,2.814,25,2329,4634,2522,1746
2VGP_D.pdb,3,0.47595,0.408,0.201,3,698,268,268,205
1HZN_A.pdb,2,0.3173,0.272,0.134,2,587,224,224,195
1A8E_A.pdb,67,10.62955,9.112,4.489,49,5011,7291,5220,3659
1LJ9_A.pdb,25,3.96625,3.4,1.675,11,2381,2786,1098,1191
1MUN_A.pdb,30,4.7595,4.08,2.01,21,3535,3185,2120,1955
1BS4_A.pdb,43,6.82195,5.848,2.881,27,2736,4707,2811,1817
1MOL_A.pdb,36,5.7114,4.896,2.412,21,1562,3935,2137,1102
1KYF_A.pdb,88,13.9612,11.968,5.896,56,5135,12323,7520,3600
1KTA_A.pdb,91,14.43715,12.376,6.097,53,5841,10183,5485,3927
2QHT_A.pdb,48,7.6152,6.528,3.216,31,3292,5445,3301,2095
3B7A_A.pdb,10,1.5865,1.36,0.67,9,1954,1084,966,899
1LYQ_B.pdb,33,5.23545,4.488,2.211,31,1558,3556,3322,1155
2ZFZ_B.pdb,26,4.1249,3.536,1.742,22,1139,2757,2262,927
2ZW1_A.pdb,13,2.06245,1.768,0.871,9,883,1355,909,534
2JL1_A.pdb,43,6.82195,5.848,2.881,35,4385,4443,3535,2634
1JKM_B.pdb,68,10.7882,9.248,4.556,55,5338,7210,5613,3530
2SAK_A.pdb,26,4.1249,3.536,1.742,17,1968,2778,1764,1295
1D2V_C.pdb,77,12.21605,10.472,5.159,60,7447,8396,6383,4574
1CZT_A.pdb,10,1.5865,1.36,0.67,5,2626,1149,538,829
2QWO_B.pdb,12,1.9038,1.632,0.804,8,1513,1314,813,884
1KEX_A.pdb,51,8.09115,6.936,3.417,29,2458,6013,3263,1896
2Z9X_A.pdb,78,12.3747,10.608,5.226,64,5831,8507,6807,4064
2V6A_I.pdb,31,4.91815,4.216,2.077,17,2243,3231,1658,1500
1LYP_A.pdb,11,1.74515,1.496,0.737,9,846,1423,1148,663
1EEJ_A.pdb,57,9.04305,7.752,3.819,41,3281,6294,4296,2365
1M0S_A.pdb,50,7.9325,6.8,3.35,30,3304,5568,3073,2338
3EGV_A.pdb,60,9.519,8.16,4.02,38,3908,6654,3941,2709
3CAY_A.pdb,0,0.0,0.0,0.0,0,313,0,0,0
3E08_G.pdb,41,6.50465,5.576,2.747,32,4518,4133,3097,2531
1NEQ_A.pdb,18,2.8557,2.448,1.206,17,1570,2191,2033,1077
2IN0_A.pdb,46,7.2979,6.256,3.082,27,2175,5117,2829,1819
2OGF_B.pdb,9,1.42785,1.224,0.603,6,1982,944,615,385
1NG6_A.pdb,20,3.173,2.72,1.34,14,2405,2201,1468,1508
3FWG_B.pdb,73,11.58145,9.928,4.891,51,6351,8291,5549,4363
1H32_A.pdb,60,9.519,8.16,4.02,53,3944,6142,5275,3001
2V8L_A.pdb,38,6.0287,5.168,2.546,19,1597,4219,1924,1200
1DP7_P.pdb,17,2.69705,2.312,1.139,15,1250,1698,1466,889
2Z30_A.pdb,59,9.36035,8.024,3.953,46,4573,6656,5006,3297
1J2M_A.pdb,10,1.5865,1.36,0.67,9,2187,1347,1201,787
1GXM_B.pdb,60,9.519,8.16,4.02,32,5061,6673,3380,3399
1HQS_A.pdb,66,10.4709,8.976,4.422,49,6520,7157,5059,3696
2QIA_A.pdb,20,3.173,2.72,1.34,17,3932,2002,1647,1349
3CX5_E.pdb,43,6.82195,5.848,2.881,32,2794,4603,3270,1736
2UXY_A.pdb,71,11.26415,9.656,4.757,50,5211,7946,5297,3542
2YQU_A.pdb,78,12.3747,10.608,5.226,47,7002,8613,4817,3789
1C05_A.pdb,47,7.45655,6.392,3.149,38,3514,6420,5017,2637
1DQI_A.pdb,44,6.9806,5.984,2.948,18,1999,4873,1908,1450
1MK0_A.pdb,17,2.69705,2.312,1.139,11,1605,1906,1161,788
1DFM_A.pdb,43,6.82195,5.848,2.881,34,3551,4486,3395,2034
1AGJ_A.pdb,85,13.48525,11.56,5.695,53,3772,9830,5833,3055
3ECM_A.pdb,44,6.9806,5.984,2.948,32,5362,4765,3319,3003
1E4D_C.pdb,58,9.2017,7.888,3.886,27,3848,6516,2765,2688
3DEO_A.pdb,37,5.87005,5.032,2.479,30,2790,3927,3103,1949
1IU8_A.pdb,28,4.4422,3.808,1.876,20,3216,3033,2032,1762
1H6Q_A.pdb,24,3.8076,3.264,1.608,16,3439,3302,2044,1676
3BGX_A.pdb,56,8.8844,7.616,3.752,43,4213,5746,4294,2547
1AOZ_A.pdb,116,18.4034,15.776,7.772,74,8558,12939,7829,5351
1FS5_A.pdb,41,6.50465,5.576,2.747,34,4162,4387,3531,2705
2W5R_A.pdb,78,12.3747,10.608,5.226,48,6788,8744,5060,4512
1H4G_B.pdb,90,14.2785,12.24,6.03,54,3170,10280,5810,2684
2UUY_B.pdb,10,1.5865,1.36,0.67,6,768,1056,578,425
2P26_A.pdb,83,13.16795,11.288,5.561,70,4193,8648,7150,3066
2JFZ_A.pdb,36,5.7114,4.896,2.412,23,4060,3960,2444,2557
1DK8_A.pdb,23,3.64895,3.128,1.541,15,2343,2388,1436,1384
2W11_A.pdb,20,3.173,2.72,1.34,13,3413,2127,1289,1430
2QXU_A.pdb,34,5.3941,4.624,2.278,28,2688,3613,2892,1848
3EIP_A.pdb,26,4.1249,3.536,1.742,10,1309,2849,1048,985
1KOP_A.pdb,58,9.2017,7.888,3.886,35,3484,6569,3726,2423
1HBZ_A.pdb,101,16.02365,13.736,6.767,78,7708,11098,8257,4724
2QQR_A.pdb,38,6.0287,5.168,2.546,19,1794,4026,1895,1401
2VKF_A.pdb,20,3.173,2.72,1.34,14,926,2103,1423,709
